거래일자,거래시각,계좌ID,거래유형,금액,단위,가맹점,지역,채널,잔액,연령,연체여부
2025-07-27,09:16:10,AC101041,입금,50500,원,SK주유소,대전,모바일,76920.0,26,N
2025-05-07,20:05:24,AC102197,입금,14430,원,,대전,전화,63922.0,32,N
2025-04-22,20:26:23,AC101029,카드결제,10696,원,현대백화점,광주,인터넷뱅킹,186253.0,31,N
2025-07-03,19:04:33,AC101659,이체,20023,원,,광주,영업점,62415.0,20,N
2025-11-25,19:33:23,AC101952,출금,79570,원,쿠팡,세종,ATM,297362.0,30,N
2025-04-22,11:54:27,AC100211,수수료,155660,원,무신사,busan,모바일,865629.0,30,N
2025-04-18,19:48:13,AC100632,카드결제,23100,원,이마트,경기,전화,115049.0,33,N
2025-09-26,09:43:26,AC100550,이체,12819,원,,충북,모바일,608480.0,25,N
2025-06-16,13:00:10,AC102029,출금,18064,원,,대구,영업점,91786.0,25,N
2025-05-26,11:30:30,AC101376,대출상환,12276,원,쿠팡,서울,인터넷뱅킹,385764.0,26,N
2025-03-27,13:23:09,AC100233,이자,83546,원,올리브영,경기,전화,203602.0,26,N
2025-11-30,09:34:43,AC100126,대출상환,9540,원,,강원,인터넷뱅킹,351108.0,28,N
2025-09-03,13:01:03,AC102066,이자,42823,원,,경북,ATM,51369.0,31,N
2025-08-12,17:39:09,AC101557,공과금,56611,원,쿠팡,세종,ATM,94213.0,20,Y
2025-05-29,20:24:58,AC101324,이체,71700,원,롯데마트,전북,인터넷뱅킹,239847.0,31,N
2025-03-13,17:23:50,AC102009,카드결제,95064,원,요기요,강원,모바일,47757.0,31,N
2025-09-22,18:12:49,AC100211,이체,37310,원,메가커피,경기,ATM,33565.0,30,N
2025-08-06,07:41:09,AC100238,수수료,54260,원,SK주유소,제주,인터넷뱅킹,28764.0,38,N
2025-09-11,07:40:49,AC100429,이자,524164,원,올리브영,충북,모바일,268883.0,33,N
2025-07-22,23:18:59,AC100761,카드결제,8125,원,다이소,세종,ATM,225332.0,23,Y
2025-04-30,08:51:18,AC102116,수수료,63979,원,스타벅스,인천,영업점,71136.0,49,N
2025-04-09,19:17:54,AC102152,공과금,24328,원,메가커피,세종,인터넷뱅킹,132928.0,37,N
2025-08-07,13:58:53,AC101778,출금,28621,원,,광주,ATM,108407.0,37,N
2025-09-04,21:18:12,AC101544,수수료,7632,원,SK주유소,경남,전화,30882.0,45,N
2025-07-26,20:18:22,AC101334,카드결제,3240,원,교보문고,서울,인터넷뱅킹,191934.0,26,N
2025-02-26,20:18:16,AC101884,카드결제,17400,원,파리바게뜨,경북,인터넷뱅킹,340002.0,26,N
2025-10-04,19:25:28,AC101936,이자,64431,원,쿠팡,세종,영업점,87175.0,44,N
2025-09-04,17:10:07,AC100539,이체,84410,원,KT통신,제주,모바일,157588.0,29,N
2025-08-14,11:43:13,AC100187,대출상환,14387,원,SK주유소,광주,인터넷뱅킹,83849.0,34,N
2025-11-11,13:31:50,AC101274,출금,11779,원,CGV,전남,전화,76038.0,34,N
2025-06-26,17:01:13,AC100106,출금,54401,원,,전북,ATM,67631.0,22,N
2025-06-09,12:15:04,AC102073,카드결제,5227,원,교보문고,제주,ATM,243683.0,31,N
2025-10-07,21:35:59,AC100781,이자,85162,원,배달의민족,광주,모바일,25104.0,26,N
2025-08-03,07:32:53,AC100730,입금,10186,원,,부산,전화,46978.0,28,N
2025-06-03,15:54:15,AC101572,카드결제,19331,원,요기요,부산,영업점,20258.0,24,N
2025-01-01,19:16:56,AC102105,이자,139695,원,현대백화점,경남,전화,1174710.0,33,N
2025-03-10,12:36:59,AC100522,수수료,3772,원,CU편의점,,모바일,,29,N
2025-07-13,12:25:26,AC100112,출금,42104,원,KT통신,대구,영업점,279531.0,25,N
2025-01-24,11:33:36,AC102162,카드결제,17706,원,스타벅스,경남,ATM,3573730.0,39,N
2025-12-25,07:08:41,AC100519,입금,9144,원,파리바게뜨,제주,인터넷뱅킹,168490.0,25,N
2025-06-06,13:37:39,AC100110,출금,32884,원,GS25편의점,전북,모바일,146587.0,29,N
2025-03-14,21:59:48,AC101647,입금,8711,원,SK주유소,부산,전화,68104.0,27,N
2025-01-03,09:58:36,AC101086,출금,78946,원,GS25편의점,울산,인터넷뱅킹,10214.0,26,N
2025-07-01,18:43:46,AC100411,출금,4492,원,메가커피,경북,전화,176273.0,30,N
2025-06-18,19:23:18,AC100362,이체,82264,원,넷플릭스,울산,ATM,42729.0,31,N
2025-08-29,11:44:46,AC100619,공과금,99850,원,KT통신,전남,영업점,904244.0,29,N
2025-02-17,21:24:00,AC101189,입금,202193,원,파리바게뜨,전남,ATM,65743.0,31,N
2025-06-30,20:04:56,AC101087,대출상환,10700,원,롯데마트,울산,전화,811611.0,27,N
2025-08-20,13:49:48,AC100170,출금,26521,원,KT통신,서울,모바일,452060.0,23,N
2025-05-08,08:32:09,AC100971,수수료,77712,원,CU편의점,부산,전화,30220.0,24,N
2025-08-10,17:42:27,AC101697,이체,39711,원,올리브영,부산,인터넷뱅킹,100668.0,37,N
2025-04-05,11:48:46,AC102194,이자,23988,원,메가커피,제주,전화,263244.0,39,N
2025-08-22,19:49:46,AC102054,출금,62688,원,,서울,영업점,271425.0,26,N
2025-10-30,12:53:00,AC101962,수수료,27713,원,무신사,인천,인터넷뱅킹,14798.0,37,N
2025-07-29,01:33:10,AC100329,이자,60223,원,,전남,전화,428320.0,27,N
2025-04-09,12:38:18,AC100705,이체,20523,원,넷플릭스,경기,ATM,414253.0,28,N
2025-05-26,20:22:24,AC100309,출금,37292,원,,인천,전화,1011087.0,28,N
2025-05-26,01:49:35,AC101305,카드결제,173756,원,한국전력,경남,ATM,136468.0,26,N
2025-04-02,13:19:48,AC101057,입금,54781,원,CGV,강원,인터넷뱅킹,139667.0,37,N
2025-12-25,09:33:23,AC100463,공과금,17873,원,배달의민족,경남,ATM,227952.0,29,N
2025-10-07,05:26:35,AC101456,이체,65582,원,스타벅스,경남,전화,23222.0,26,N
2025-11-02,12:33:03,AC101886,공과금,151006,원,이마트,전남,ATM,81901.0,33,N
2025-12-31,11:45:06,AC100038,이체,152768,원,한국전력,강원,영업점,114580.0,22,N
2025-06-25,12:47:36,AC101524,카드결제,21828,원,CU편의점,세종,영업점,103746.0,33,N
2025-09-06,21:25:20,AC102173,이자,105419,원,롯데마트,대구,영업점,79167.0,30,N
2025-03-13,18:00:11,AC101199,카드결제,13867,원,,경북,ATM,293119.0,41,N
2025-06-15,02:51:32,AC100552,이체,7533,원,파리바게뜨,경북,인터넷뱅킹,320291.0,43,N
2025-02-28,12:28:07,AC101058,출금,20700,원,현대백화점,광주,인터넷뱅킹,1074093.0,31,N
2025-06-13,09:43:21,AC100224,수수료,12659,원,롯데마트,제주,전화,116192.0,35,N
2025-09-07,13:14:38,AC101578,출금,18518,원,쿠팡,경남,전화,180147.0,48,Y
2025-04-17,12:24:57,AC101771,이자,14303,원,요기요,강원,전화,317267.0,25,N
2025-08-21,15:29:43,AC102108,이자,21000,원,CGV,제주,인터넷뱅킹,735523.0,28,N
2025-05-02,07:35:48,AC100554,이자,5281,원,,제주,인터넷뱅킹,209336.0,27,N
2025-08-15,20:40:14,AC100021,공과금,140026,원,요기요,강원,전화,1692915.0,49,N
2025-09-01,04:08:37,AC100787,공과금,8945,원,다이소,경북,모바일,235191.0,36,N
2025-07-09,08:31:54,AC101749,입금,56567,원,요기요,전남,모바일,334400.0,27,N
2025-08-28,21:01:21,AC100473,출금,127500,원,메가커피,울산,ATM,639857.0,25,N
2025-07-18,17:59:34,AC101208,수수료,7345,원,SK주유소,경북,모바일,984243.0,25,N
2025-11-11,12:56:14,AC101591,출금,9400,원,,경남,영업점,301276.0,32,N
2025-07-10,21:07:12,AC102192,대출상환,77190,원,교보문고,인천,인터넷뱅킹,317645.0,37,N
2025-04-19,17:43:19,AC101536,이자,13819,원,CU편의점,울산,모바일,353984.0,33,N
2025-05-26,22:40:43,AC100468,출금,16040,원,현대백화점,경북,ATM,14777.0,21,N
2025-05-07,20:18:43,AC100216,공과금,33058,원,현대백화점,대구,모바일,105076.0,28,N
2025-03-19,19:21:10,AC100366,입금,69073,원,CU편의점,서울,전화,358893.0,25,N
2025-03-10,12:00:12,AC101269,출금,33549,원,,대구,모바일,468317.0,25,N
2025-09-13,19:19:06,AC100030,이체,31794,원,교보문고,충북,영업점,45353.0,30,N
2025-12-31,15:27:41,AC101371,출금,451024,원,스타벅스,전남,ATM,142500.0,34,N
2025-07-15,12:59:35,AC101268,출금,31178,원,이마트,충남,모바일,194161.0,34,N
2025-05-17,21:02:21,AC101529,카드결제,75595,원,GS25편의점,울산,ATM,13044.0,30,N
2025-11-19,02:00:22,AC100933,대출상환,14874,원,현대백화점,서울,인터넷뱅킹,85367.0,23,N
2025-07-07,21:07:48,AC101555,카드결제,32900,원,한국전력,충남,영업점,474736.0,21,N
2025-12-01,09:46:02,AC102114,대출상환,56441,원,롯데마트,경남,인터넷뱅킹,512591.0,25,N
2025-06-19,19:34:28,AC100377,이자,14903,원,,충남,ATM,602856.0,38,N
2025-07-04,21:14:04,AC101710,대출상환,2432,원,,강원,모바일,487333.0,27,N
2025-03-16,20:33:44,AC100030,이자,101396,원,,울산,영업점,73033.0,30,N
2025-05-17,12:31:08,AC102045,대출상환,358946,원,이마트,서울,영업점,8288.0,25,N
2025-01-04,13:17:54,AC101008,대출상환,24657,원,쿠팡,인천,인터넷뱅킹,295745.0,21,N
2025-11-11,11:18:09,AC100994,이체,90414,원,KT통신,충남,영업점,42723.0,34,N
2025-07-19,13:59:17,AC102096,카드결제,35863,원,롯데마트,울산,모바일,563048.0,26,N
2025-01-27,02:20:06,AC100079,수수료,86416,원,이마트,세종,ATM,258562.0,28,N
2025-12-31,21:38:30,AC102116,출금,99389,원,GS25편의점,경기 ,ATM,34471.0,49,N
2025-12-31,21:08:18,AC100125,출금,63832,원,올리브영,경남,전화,76004.0,28,Y
2025-03-23,13:20:29,AC101453,대출상환,4922,원,넷플릭스,충북,ATM,571286.0,25,N
2025-07-01,12:48:01,AC100319,입금,63341,원,요기요,대전,모바일,124438.0,34,N
2025-07-11,11:54:56,AC101418,카드결제,1582,원,다이소,인천,전화,400071.0,25,N
2025-02-24,19:55:16,AC100026,카드결제,28968,원,,전남,ATM,40431.0,21,Y
2025-07-11,12:22:33,AC100474,입금,26940,원,메가커피,경북,영업점,26527.0,25,N
2025-06-29,12:47:38,AC101886,카드결제,20024,원,,충북,전화,88225.0,33,N
2025-06-09,13:12:35,AC101144,대출상환,2688,원,,강원,인터넷뱅킹,,32,N
2025-12-17,19:11:33,AC101536,대출상환,62508,원,한국전력,경기,영업점,212538.0,33,N
2025-05-21,16:01:33,AC101892,입금,6000,원,배달의민족,서울,인터넷뱅킹,25044.0,39,N
2025-12-26,13:11:01,AC101714,이자,90005,원,,부산,영업점,117088.0,26,N
2025-05-24,17:32:18,AC100283,카드결제,38756,원,GS25편의점,부산,인터넷뱅킹,108425.0,31,N
2025-08-04,20:19:53,AC101269,대출상환,43700,원,현대백화점,제주,모바일,196150.0,25,N
2025-09-15,21:59:09,AC100136,대출상환,4223,원,넷플릭스,인천,모바일,160241.0,34,N
2025-05-15,00:33:15,AC101402,이자,55003,원,넷플릭스,부산,영업점,54267.0,31,N
2025-05-31,00:36:12,AC101061,출금,12821,원,파리바게뜨,경기,ATM,165815.0,32,N
2025-03-18,02:54:04,AC101955,공과금,2292,원,한국전력,전북,ATM,17852.0,20,N
2025-01-31,02:43:49,AC101840,입금,138540,원,파리바게뜨,울산,영업점,155783.0,25,N
2025-10-17,23:07:10,AC101154,이자,15008,원,쿠팡,울산,인터넷뱅킹,190953.0,25,N
2025-01-01,13:02:39,AC100875,입금,47490,원,,경남,모바일,64591.0,33,N
2025-04-21,15:19:44,AC101857,수수료,25390,원,SK주유소,충북,인터넷뱅킹,81471.0,31,N
2025-05-06,12:24:29,AC101828,이체,5403,원,GS25편의점,전남,모바일,117169.0,28,N
2025-02-20,19:50:43,AC101469,입금,6368,원,현대백화점,경남,ATM,25723.0,33,N
2025-05-16,18:39:20,AC101424,대출상환,43600,원,롯데마트,울산,영업점,102889.0,26,N
2025-01-01,11:18:33,AC100673,출금,25533,원,스타벅스,대전,인터넷뱅킹,375838.0,25,N
2025-07-22,19:40:33,AC101848,출금,164086,원,파리바게뜨,경남,영업점,688210.0,25,N
2025-12-12,20:17:10,AC100272,출금,39380,원,스타벅스,충남,ATM,99273.0,29,N
2025-06-17,19:11:16,AC102143,이체,31369,원,올리브영,대구,인터넷뱅킹,245548.0,36,N
2025-10-10,18:07:27,AC100876,카드결제,30427,원,넷플릭스,전북,영업점,218450.0,35,N
2025-05-25,17:52:13,AC102159,입금,25600,원,올리브영,,영업점,,30,N
2025-02-07,13:52:35,AC100671,수수료,200669,원,다이소,경기,영업점,4575.0,34,N
2025-07-20,16:11:36,AC102040,공과금,42085,원,메가커피,광주,영업점,372662.0,37,N
2025-04-29,20:25:02,AC101872,이체,87924,원,올리브영,인천,인터넷뱅킹,1162730.0,34,N
2025-07-21,21:31:20,AC101064,출금,18964,원,배달의민족,경기,ATM,317181.0,28,N
2025-08-28,04:57:40,AC100454,이체,60795,원,요기요,경북,모바일,252098.0,42,N
2025-04-17,00:42:41,AC100772,카드결제,7182,원,CU편의점,대구,모바일,129435.0,28,N
2025-05-01,11:50:33,AC100330,카드결제,7300,원,배달의민족,충남,인터넷뱅킹,438994.0,23,N
2025-07-25,12:56:04,AC100959,이자,10176,원,쿠팡,경북,영업점,108037.0,36,N
2025-07-17,09:44:41,AC100214,공과금,9142,원,무신사,충남,모바일,215215.0,30,N
2025-10-27,08:45:39,AC102056,공과금,12406,원,CU편의점,세종,모바일,100364.0,39,N
2025-07-05,19:17:54,AC101860,대출상환,71443,원,,강원,인터넷뱅킹,615394.0,29,N
2025-01-03,10:02:28,AC101313,출금,461578,원,,강원,ATM,408985.0,30,N
2025-05-12,13:43:39,AC100134,카드결제,24829,원,KT통신,광주,모바일,,27,N
2025-04-30,19:58:36,AC100099,이자,8681,원,현대백화점,서울,인터넷뱅킹,828976.0,34,N
2025-10-16,12:48:16,AC100054,이자,18300,원,넷플릭스,제주,ATM,222025.0,20,N
2025-09-17,12:01:26,AC100329,출금,9136,원,GS25편의점,충남,영업점,210523.0,27,N
2025-11-10,14:24:57,AC100192,대출상환,34020,원,메가커피,광주,모바일,108196.0,32,N
2025-06-29,05:53:31,AC101720,카드결제,69815,원,메가커피,충북,ATM,,30,N
2025-03-06,13:05:21,AC100196,수수료,172595,원,한국전력,전북,인터넷뱅킹,26134.0,27,N
2025-06-23,12:13:20,AC101836,이자,19090,원,SK주유소,대전,모바일,640718.0,42,N
2025-07-15,13:32:46,AC101422,이자,56993,원,SK주유소,세종,인터넷뱅킹,661600.0,20,N
2025-09-24,15:03:19,AC101803,공과금,23300,원,KT통신,제주,영업점,267363.0,21,N
2025-06-28,18:46:18,AC101374,입금,32900,원,,경기,ATM,389483.0,28,Y
2025-05-05,11:49:22,AC101910,입금,122217,원,이마트,Seoul,ATM,236446.0,30,N
2025-03-20,13:09:48,AC101302,입금,10386,원,무신사,세종,전화,159532.0,26,N
2025-05-22,19:10:10,AC100811,카드결제,57138,원,무신사,제주,영업점,68964.0,29,N
2025-08-12,18:17:05,AC100382,공과금,32554,원,현대백화점,제주,전화,247138.0,23,N
2025-08-14,04:35:57,AC100633,대출상환,7796,원,배달의민족,경기 ,전화,9618.0,28,N
2025-12-31,19:58:57,AC101571,대출상환,43384,원,스타벅스,울산,ATM,170345.0,31,N
2025-10-15,08:11:22,AC100431,수수료,14285,원,다이소,세종,영업점,47106.0,20,N
2025-02-28,12:06:10,AC100540,수수료,20017,원,,충남,ATM,533010.0,38,N
2025-09-16,17:31:22,AC101369,수수료,29139,원,교보문고,제주,ATM,,34,N
2025-06-06,20:20:14,AC101067,이자,104575,원,요기요,경기,ATM,81998.0,27,N
2025-07-06,11:36:12,AC101058,대출상환,15971,원,이마트,제주,ATM,515521.0,31,N
2025-08-21,12:47:15,AC100212,이자,158718,원,SK주유소,전남,인터넷뱅킹,20303.0,25,N
2025-11-06,11:01:50,AC100831,공과금,22834,원,,서울,인터넷뱅킹,45928.0,21,N
2025-09-20,23:41:29,AC100646,수수료,251705,원,이마트,경기,ATM,32353.0,22,N
2025-06-15,00:28:32,AC100195,카드결제,23633,원,다이소,충남,인터넷뱅킹,23802.0,24,N
2025-08-14,12:21:48,AC101688,출금,54768,원,SK주유소,세종,전화,208769.0,25,N
2025-03-17,11:25:13,AC101423,수수료,15951,원,현대백화점,강원,모바일,490696.0,26,N
2025-06-06,21:26:05,AC101778,출금,24602,원,롯데마트,전북,모바일,496664.0,37,N
2025-07-29,00:46:59,AC101474,대출상환,101119,원,넷플릭스,대구,영업점,395947.0,24,N
2025-06-25,17:56:17,AC101404,카드결제,14527,원,무신사,서울,전화,207578.0,26,N
2025-07-18,12:13:34,AC101257,대출상환,19852,원,,충남,모바일,169777.0,24,N
2025-02-06,11:04:16,AC101861,수수료,24417,원,,부산,영업점,192477.0,32,N
2025-05-11,12:49:43,AC101480,공과금,21314,원,스타벅스,세종,영업점,139225.0,39,N
2025-02-14,20:12:20,AC100374,수수료,35698,원,CGV,대전,전화,240841.0,28,N
2025-01-01,17:29:46,AC100511,카드결제,68742,원,,강원,인터넷뱅킹,1019110.0,34,N
2025-10-11,18:07:01,AC101913,이체,167252,원,메가커피,광주,인터넷뱅킹,31424.0,31,Y
2025-08-28,12:30:52,AC100757,카드결제,21155,원,교보문고,제주,인터넷뱅킹,160527.0,24,N
2025-05-22,17:29:08,AC100940,출금,21266,원,CU편의점,제주,전화,656958.0,33,N
2025-07-11,12:23:45,AC100125,공과금,11434,원,,경북,ATM,129208.0,28,Y
2025-06-24,13:32:36,AC100391,공과금,37999,원,쿠팡,전북,인터넷뱅킹,94103.0,41,N
2025-03-19,17:19:44,AC100432,공과금,68469,원,메가커피,전남,영업점,64269.0,39,N
2025-12-31,12:21:34,AC100000,이체,93676,원,다이소,경기,영업점,187903.0,21,N
2025-11-20,12:42:20,AC100438,공과금,1632,원,파리바게뜨,부산,ATM,793065.0,42,N
2025-01-14,09:29:24,AC101794,공과금,18239,원,한국전력,강원,ATM,53316.0,35,N
2025-06-10,20:19:01,AC100233,카드결제,128708,원,메가커피,세종,인터넷뱅킹,269772.0,26,N
2025-07-12,20:03:14,AC100232,출금,43167,원,쿠팡,강원,전화,1396754.0,31,N
2025-12-31,20:40:50,AC101216,대출상환,92611,원,,충남,인터넷뱅킹,937901.0,47,N
2025-07-04,20:42:10,AC100471,출금,30115,원,현대백화점,인천,영업점,228330.0,32,N
2025-09-20,21:16:33,AC101022,수수료,21488,원,KT통신,경기,인터넷뱅킹,420993.0,29,N
2025-02-09,23:05:07,AC101746,카드결제,77352,원,현대백화점,제주,영업점,534828.0,28,N
2025-10-05,17:09:27,AC100437,이자,106553,원,,제주,모바일,48433.0,28,N
2025-10-14,21:25:04,AC101784,이자,67022,원,KT통신,경남,영업점,195058.0,32,N
2025-02-24,09:05:33,AC100317,이자,35644,원,한국전력,제주,전화,72617.0,29,N
2025-02-19,06:46:52,AC100553,카드결제,45017,원,메가커피,제주,ATM,87934.0,27,N
2025-08-20,11:11:15,AC100096,대출상환,72512,원,,대전,ATM,138511.0,31,N
2025-08-20,22:32:38,AC101348,카드결제,32730,원,다이소,충남,영업점,134625.0,22,N
2025-02-03,20:28:43,AC101865,공과금,22862,원,배달의민족,경기,인터넷뱅킹,82744.0,34,N
2025-07-23,09:23:26,AC101728,공과금,5300,원,CU편의점,강원,ATM,16712.0,25,N
2025-09-30,06:09:52,AC101113,공과금,919652,원,무신사,광주,ATM,225441.0,32,N
2025-08-11,13:18:28,AC102116,이체,147148,원,올리브영,경북,전화,246454.0,49,N
2025-06-30,14:33:38,AC101398,대출상환,119365,원,스타벅스,충북,ATM,193533.0,37,Y
2025-08-14,04:39:16,AC101986,이자,65496,원,,대구,ATM,60328.0,29,N
2025-07-15,19:07:34,AC101367,공과금,11321,원,롯데마트,경기 ,인터넷뱅킹,2085859.0,34,N
2025-06-26,13:14:01,AC101461,공과금,32231,원,무신사,경북,ATM,230873.0,39,N
2025-09-25,23:28:05,AC100068,수수료,44508,원,올리브영,충남,ATM,347463.0,26,Y
2025-03-05,17:49:18,AC100277,대출상환,104907,원,GS25편의점,울산,모바일,87265.0,25,N
2025-08-01,20:10:05,AC101681,공과금,62507,원,파리바게뜨,경기,모바일,308591.0,25,N
2025-09-07,21:05:04,AC100655,출금,2360,원,,세종,전화,277025.0,34,N
2025-08-06,07:37:03,AC101916,대출상환,25340,원,이마트,전남,인터넷뱅킹,352761.0,32,Y
2025-08-29,18:53:11,AC100543,공과금,185709,원,롯데마트,대구,ATM,151092.0,30,N
2025-11-29,11:51:42,AC100995,출금,9912,원,CU편의점,경남,전화,350535.0,38,N
2025-07-03,20:18:21,AC100828,대출상환,4704,원,,대구,인터넷뱅킹,188082.0,26,N
